"id","glytoucan","taxon","resource","resource_id"
"28730","G51209GW","9606","cfg","carbNlink_20341_D000"
"28731","G52547JZ","9606","cfg","carbNlink_20342_D000"
"23285","G25009PP","6858","cfg","carbNlink_20344_D000"
"28732","G00706QN","9606","cfg","carbNlink_20352_D000"
"28733","G01542OM","9606","cfg","carbNlink_20353_D000"
"28734","G33273UQ","9606","cfg","carbNlink_20354_D000"
"18611","G70681VG","10029","cfg","carbNlink_20362_D000"
"56","G71142DF","10090","cfg","carbNlink_20365_D000"
"28735","G34669ZJ","9823","cfg","carbNlink_20378_D000"
"6937","G64581RP","40674","cfg","carbNlink_20379_D000"
"6937","G64581RP","12721","cfg","carbNlink_20379_D000"
"6937","G64581RP","11309","cfg","carbNlink_20379_D000"
"6937","G64581RP","9823","cfg","carbNlink_20379_D000"
"6937","G64581RP","9606","cfg","carbNlink_20379_D000"
"17760","G49369WH","10036","cfg","carbNlink_20380_D000"
"17760","G49369WH","10029","cfg","carbNlink_20380_D000"
"17760","G49369WH","9823","cfg","carbNlink_20380_D000"
"17613","G78681QL","10036","cfg","carbNlink_20381_D000"
"17613","G78681QL","10029","cfg","carbNlink_20381_D000"
"17613","G78681QL","9606","cfg","carbNlink_20381_D000"
"20304","G86495BQ","10090","cfg","carbNlink_20382_D000"
"20304","G86495BQ","9913","cfg","carbNlink_20382_D000"
"20244","G04961MA","3369","cfg","carbNlink_20383_D000"
"17580","G44754DF","9606","cfg","carbNlink_20384_D000"
"28736","G19208WA","38787","cfg","carbNlink_20386_D000"
"28736","G19208WA","4146","cfg","carbNlink_20386_D000"
"28736","G19208WA","4087","cfg","carbNlink_20386_D000"
"17527","G65984FE","32644","cfg","carbNlink_20387_D000"
"17527","G65984FE","10141","cfg","carbNlink_20387_D000"
"17527","G65984FE","10090","cfg","carbNlink_20387_D000"
"17527","G65984FE","10036","cfg","carbNlink_20387_D000"
"17527","G65984FE","10029","cfg","carbNlink_20387_D000"
"17527","G65984FE","9823","cfg","carbNlink_20387_D000"
"17527","G65984FE","9606","cfg","carbNlink_20387_D000"
"28737","G06634BE","4087","cfg","carbNlink_20388_D000"
"17921","G38297TU","11276","cfg","carbNlink_20389_D000"
"17921","G38297TU","10090","cfg","carbNlink_20389_D000"
"17921","G38297TU","10029","cfg","carbNlink_20389_D000"
"17921","G38297TU","9913","cfg","carbNlink_20389_D000"
"17921","G38297TU","9606","cfg","carbNlink_20389_D000"
"17921","G38297TU","9031","cfg","carbNlink_20389_D000"
"17921","G38297TU","8404","cfg","carbNlink_20389_D000"
"17921","G38297TU","4087","cfg","carbNlink_20389_D000"
"17921","G38297TU","3649","cfg","carbNlink_20389_D000"
"28738","G13849YJ","9606","cfg","carbNlink_20390_D000"
"19110","G90248IA","4087","cfg","carbNlink_20391_D000"
"20847","G31416KB","55057","cfg","carbNlink_20392_D000"
"20847","G31416KB","7108","cfg","carbNlink_20392_D000"
"17591","G14576KZ","9606","cfg","carbNlink_20393_D000"
"17591","G14576KZ","7091","cfg","carbNlink_20393_D000"
"17645","G70073SG","40674","cfg","carbNlink_20395_D000"
"17645","G70073SG","10090","cfg","carbNlink_20395_D000"
"17645","G70073SG","10036","cfg","carbNlink_20395_D000"
"17645","G70073SG","9913","cfg","carbNlink_20395_D000"
"17645","G70073SG","9606","cfg","carbNlink_20395_D000"
"17645","G70073SG","9091","cfg","carbNlink_20395_D000"
"17645","G70073SG","7111","cfg","carbNlink_20395_D000"
"17645","G70073SG","6735","cfg","carbNlink_20395_D000"
"17645","G70073SG","6334","cfg","carbNlink_20395_D000"
"17645","G70073SG","4087","cfg","carbNlink_20395_D000"
"36074","G90364OQ","9986","cfg","carbNlink_20396_D000"
"36075","G42718VL","9823","cfg","carbNlink_20397_D000"
"28741","G87937HR","10090","cfg","carbNlink_20418_D000"
"28741","G87937HR","9606","cfg","carbNlink_20419_D000"
"18109","G28659UB","7787","cfg","carbNlink_20420_D000"
"24663","G56271ML","9606","cfg","carbNlink_20421_D000"
"17641","G63480NF","93934","cfg","carbNlink_20422_D000"
"17641","G63480NF","10114","cfg","carbNlink_20422_D000"
"17641","G63480NF","10090","cfg","carbNlink_20422_D000"
"17641","G63480NF","9986","cfg","carbNlink_20422_D000"
"17641","G63480NF","9940","cfg","carbNlink_20422_D000"
"17641","G63480NF","9925","cfg","carbNlink_20422_D000"
"17641","G63480NF","9606","cfg","carbNlink_20422_D000"
"17641","G63480NF","9031","cfg","carbNlink_20422_D000"
"28742","G70052MF","10090","cfg","carbNlink_20423_D000"
"36559","G05871NN","9823","cfg","carbNlink_20424_D000"
"18102","G62300KZ","6858","cfg","carbNlink_20425_D000"
"18063","G54411RI","9031","cfg","carbNlink_20426_D000"
"18063","G54411RI","8839","cfg","carbNlink_20426_D000"
"18063","G54411RI","7787","cfg","carbNlink_20426_D000"
"24684","G69485SE","10116","cfg","carbNlink_20427_D000"
"17642","G67915MO","93934","cfg","carbNlink_20428_D000"
"17642","G67915MO","32644","cfg","carbNlink_20428_D000"
"17642","G67915MO","10114","cfg","carbNlink_20428_D000"
"17642","G67915MO","10090","cfg","carbNlink_20428_D000"
"17642","G67915MO","9986","cfg","carbNlink_20428_D000"
"17642","G67915MO","9940","cfg","carbNlink_20428_D000"
"17642","G67915MO","9925","cfg","carbNlink_20428_D000"
"17642","G67915MO","9913","cfg","carbNlink_20428_D000"
"17642","G67915MO","9606","cfg","carbNlink_20428_D000"
"17642","G67915MO","9031","cfg","carbNlink_20428_D000"
"20669","G68835PT","9986","cfg","carbNlink_20429_D000"
"20972","G67924MY","9986","cfg","carbNlink_20430_D000"
"20910","G14809NR","9606","cfg","carbNlink_20431_D000"
"36560","G93208KK","9986","cfg","carbNlink_20432_D000"
"36561","G32107HF","9823","cfg","carbNlink_20433_D000"
"24639","G90913OZ","8022","cfg","carbNlink_20434_D000"
"18649","G87777GG","10090","cfg","carbNlink_20435_D000"
"18269","G30915AU","10116","cfg","carbNlink_20436_D000"
"18269","G30915AU","10090","cfg","carbNlink_20436_D000"
"18269","G30915AU","9031","cfg","carbNlink_20436_D000"
"11494","G49282JI","10090","cfg","carbNlink_20437_D000"
"11494","G49282JI","10047","cfg","carbNlink_20437_D000"
"11494","G49282JI","9986","cfg","carbNlink_20437_D000"
"11494","G49282JI","9606","cfg","carbNlink_20437_D000"
"19953","G03764XL","10116","cfg","carbNlink_20438_D000"
"19953","G03764XL","9986","cfg","carbNlink_20438_D000"
"19953","G03764XL","9606","cfg","carbNlink_20438_D000"
"16487","G07982RO","9606","cfg","carbNlink_20439_D000"
"16487","G07982RO","3649","cfg","carbNlink_20439_D000"
"21141","G56175ED","9606","cfg","carbNlink_20440_D000"
"18276","G07169PS","9606","cfg","carbNlink_20441_D000"
"28746","G92197OT","8022","cfg","carbNlink_20447_D000"
"19793","G44003CY","8022","cfg","carbNlink_20448_D000"
"28747","G72393PG","4039","cfg","carbNlink_20453_D000"
"8624","G56202TA","55057","cfg","carbNlink_20455_D000"
"8624","G56202TA","38787","cfg","carbNlink_20455_D000"
"8624","G56202TA","32644","cfg","carbNlink_20455_D000"
"8624","G56202TA","32630","cfg","carbNlink_20455_D000"
"8624","G56202TA","12721","cfg","carbNlink_20455_D000"
"8624","G56202TA","11276","cfg","carbNlink_20455_D000"
"8624","G56202TA","10141","cfg","carbNlink_20455_D000"
"8624","G56202TA","10114","cfg","carbNlink_20455_D000"
"8624","G56202TA","9913","cfg","carbNlink_20455_D000"
"8624","G56202TA","9606","cfg","carbNlink_20455_D000"
"8624","G56202TA","9031","cfg","carbNlink_20455_D000"
"8624","G56202TA","7130","cfg","carbNlink_20455_D000"
"8624","G56202TA","7111","cfg","carbNlink_20455_D000"
"8624","G56202TA","7108","cfg","carbNlink_20455_D000"
"8624","G56202TA","7091","cfg","carbNlink_20455_D000"
"8624","G56202TA","6973","cfg","carbNlink_20455_D000"
"8624","G56202TA","6858","cfg","carbNlink_20455_D000"
"8624","G56202TA","5693","cfg","carbNlink_20455_D000"
"8624","G56202TA","4146","cfg","carbNlink_20455_D000"
"8624","G56202TA","4087","cfg","carbNlink_20455_D000"
"8624","G56202TA","3885","cfg","carbNlink_20455_D000"
"8624","G56202TA","3847","cfg","carbNlink_20455_D000"
"8624","G56202TA","3823","cfg","carbNlink_20455_D000"
"8624","G56202TA","3803","cfg","carbNlink_20455_D000"
"8624","G56202TA","3649","cfg","carbNlink_20455_D000"
"8624","G56202TA","3493","cfg","carbNlink_20455_D000"
"17498","G63035DM","10141","cfg","carbNlink_20456_D000"
"17498","G63035DM","10036","cfg","carbNlink_20456_D000"
"17498","G63035DM","9913","cfg","carbNlink_20456_D000"
"17498","G63035DM","3885","cfg","carbNlink_20456_D000"
"17559","G63024BG","105351","cfg","carbNlink_20457_D000"
"17559","G63024BG","44689","cfg","carbNlink_20457_D000"
"17559","G63024BG","5659","cfg","carbNlink_20457_D000"
"5747","G95223JW","32644","cfg","carbNlink_20458_D000"
"5747","G95223JW","10029","cfg","carbNlink_20458_D000"
"5747","G95223JW","9940","cfg","carbNlink_20458_D000"
"5747","G95223JW","9685","cfg","carbNlink_20458_D000"
"5747","G95223JW","9606","cfg","carbNlink_20458_D000"
"5747","G95223JW","9031","cfg","carbNlink_20458_D000"
"17518","G81013EK","10141","cfg","carbNlink_20459_D000"
"17518","G81013EK","9913","cfg","carbNlink_20459_D000"
"17518","G81013EK","9685","cfg","carbNlink_20459_D000"
"17518","G81013EK","9606","cfg","carbNlink_20459_D000"
"20556","G85237DE","5061","cfg","carbNlink_20460_D000"
"24072","G50493GL","159120","cfg","carbNlink_20461_D000"
"17548","G50507PS","11309","cfg","carbNlink_20462_D000"
"17548","G50507PS","9913","cfg","carbNlink_20462_D000"
"17548","G50507PS","9823","cfg","carbNlink_20462_D000"
"17548","G50507PS","9685","cfg","carbNlink_20462_D000"
"17548","G50507PS","9606","cfg","carbNlink_20462_D000"
"17548","G50507PS","3988","cfg","carbNlink_20462_D000"
"17548","G50507PS","3885","cfg","carbNlink_20462_D000"
"17505","G86053IC","88729","cfg","carbNlink_20463_D000"
"17505","G86053IC","55057","cfg","carbNlink_20463_D000"
"17505","G86053IC","43364","cfg","carbNlink_20463_D000"
"17505","G86053IC","38787","cfg","carbNlink_20463_D000"
"17505","G86053IC","32644","cfg","carbNlink_20463_D000"
"17505","G86053IC","12990","cfg","carbNlink_20463_D000"
"17505","G86053IC","9823","cfg","carbNlink_20463_D000"
"17505","G86053IC","9606","cfg","carbNlink_20463_D000"
"17505","G86053IC","9091","cfg","carbNlink_20463_D000"
"17505","G86053IC","9031","cfg","carbNlink_20463_D000"
"17505","G86053IC","7111","cfg","carbNlink_20463_D000"
"17505","G86053IC","7108","cfg","carbNlink_20463_D000"
"17505","G86053IC","7091","cfg","carbNlink_20463_D000"
"17505","G86053IC","4146","cfg","carbNlink_20463_D000"
"17505","G86053IC","3888","cfg","carbNlink_20463_D000"
"17505","G86053IC","3649","cfg","carbNlink_20463_D000"
"5735","G97023FS","10090","cfg","carbNlink_20464_D000"
"5735","G97023FS","9541","cfg","carbNlink_20464_D000"
"5735","G97023FS","5659","cfg","carbNlink_20464_D000"
"5735","G97023FS","32644","cfg","carbNlink_20465_D000"
"5735","G97023FS","9913","cfg","carbNlink_20465_D000"
"5735","G97023FS","9823","cfg","carbNlink_20465_D000"
"5735","G97023FS","9685","cfg","carbNlink_20465_D000"
"5735","G97023FS","7108","cfg","carbNlink_20465_D000"
"5735","G97023FS","5908","cfg","carbNlink_20465_D000"
"28748","G53899GT","7460","cfg","carbNlink_20466_D000"
"17809","G79920MY","157791","cfg","carbNlink_20467_D000"
"17809","G79920MY","28909","cfg","carbNlink_20467_D000"
"17809","G79920MY","9823","cfg","carbNlink_20467_D000"
"17809","G79920MY","6908","cfg","carbNlink_20467_D000"
"28749","G35271HQ","6536","cfg","carbNlink_20469_D000"
"19049","G05948HK","9913","cfg","carbNlink_20470_D000"
"19049","G05948HK","9823","cfg","carbNlink_20470_D000"
"19049","G05948HK","9606","cfg","carbNlink_20470_D000"
"17643","G39893KL","10036","cfg","carbNlink_20471_D000"
"17643","G39893KL","9606","cfg","carbNlink_20471_D000"
"17685","G10106TL","9606","cfg","carbNlink_20472_D000"
"17685","G10106TL","8839","cfg","carbNlink_20472_D000"
"17685","G10106TL","9606","cfg","carbNlink_20473_D000"
"28750","G79781PS","9606","cfg","carbNlink_20474_D000"
"20909","G27692UI","9913","cfg","carbNlink_20475_D000"
"2997","G37809PL","88729","cfg","carbNlink_20476_D000"
"2997","G37809PL","43364","cfg","carbNlink_20476_D000"
"2997","G37809PL","38787","cfg","carbNlink_20476_D000"
"2997","G37809PL","12990","cfg","carbNlink_20476_D000"
"2997","G37809PL","4550","cfg","carbNlink_20476_D000"
"2997","G37809PL","4545","cfg","carbNlink_20476_D000"
"2997","G37809PL","4522","cfg","carbNlink_20476_D000"
"2997","G37809PL","4215","cfg","carbNlink_20476_D000"
"2997","G37809PL","4214","cfg","carbNlink_20476_D000"
"2997","G37809PL","4146","cfg","carbNlink_20476_D000"
"2997","G37809PL","3711","cfg","carbNlink_20476_D000"
"21207","G54833SQ","4530","cfg","carbNlink_20477_D000"
"21207","G54833SQ","3663","cfg","carbNlink_20477_D000"
"17761","G69987TD","10090","cfg","carbNlink_20478_D000"
"17761","G69987TD","9606","cfg","carbNlink_20478_D000"
"17761","G69987TD","7111","cfg","carbNlink_20478_D000"
"17761","G69987TD","7091","cfg","carbNlink_20478_D000"
"17712","G06920GM","10141","cfg","carbNlink_20479_D000"
"17712","G06920GM","9606","cfg","carbNlink_20479_D000"
"21537","G87308QC","9606","cfg","carbNlink_20480_D000"
"28751","G35135UK","6858","cfg","carbNlink_20481_D000"
"5748","G03652TR","40674","cfg","carbNlink_20482_D000"
"5748","G03652TR","32644","cfg","carbNlink_20482_D000"
"5748","G03652TR","11309","cfg","carbNlink_20482_D000"
"5748","G03652TR","11276","cfg","carbNlink_20482_D000"
"5748","G03652TR","10114","cfg","carbNlink_20482_D000"
"5748","G03652TR","10090","cfg","carbNlink_20482_D000"
"5748","G03652TR","10036","cfg","carbNlink_20482_D000"
"5748","G03652TR","9986","cfg","carbNlink_20482_D000"
"5748","G03652TR","9940","cfg","carbNlink_20482_D000"
"5748","G03652TR","9913","cfg","carbNlink_20482_D000"
"5748","G03652TR","9823","cfg","carbNlink_20482_D000"
"5748","G03652TR","9685","cfg","carbNlink_20482_D000"
"5748","G03652TR","9606","cfg","carbNlink_20482_D000"
"5748","G03652TR","9031","cfg","carbNlink_20482_D000"
"5748","G03652TR","7787","cfg","carbNlink_20482_D000"
"5748","G03652TR","7460","cfg","carbNlink_20482_D000"
"5748","G03652TR","7227","cfg","carbNlink_20482_D000"
"5748","G03652TR","7108","cfg","carbNlink_20482_D000"
"5748","G03652TR","6735","cfg","carbNlink_20482_D000"
"5748","G03652TR","5063","cfg","carbNlink_20482_D000"
"5748","G03652TR","5061","cfg","carbNlink_20482_D000"
"5748","G03652TR","4530","cfg","carbNlink_20482_D000"
"5748","G03652TR","4220","cfg","carbNlink_20482_D000"
"5748","G03652TR","4087","cfg","carbNlink_20482_D000"
"5748","G03652TR","3988","cfg","carbNlink_20482_D000"
"5748","G03652TR","3885","cfg","carbNlink_20482_D000"
"5748","G03652TR","3816","cfg","carbNlink_20482_D000"
"17433","G51795VM","52853","cfg","carbNlink_20483_D000"
"17433","G51795VM","32644","cfg","carbNlink_20483_D000"
"17433","G51795VM","12721","cfg","carbNlink_20483_D000"
"17433","G51795VM","11795","cfg","carbNlink_20483_D000"
"17433","G51795VM","11309","cfg","carbNlink_20483_D000"
"17433","G51795VM","11176","cfg","carbNlink_20483_D000"
"17433","G51795VM","10116","cfg","carbNlink_20483_D000"
"17433","G51795VM","10114","cfg","carbNlink_20483_D000"
"17433","G51795VM","10090","cfg","carbNlink_20483_D000"
"17433","G51795VM","10029","cfg","carbNlink_20483_D000"
"17433","G51795VM","10026","cfg","carbNlink_20483_D000"
"17433","G51795VM","9913","cfg","carbNlink_20483_D000"
"17433","G51795VM","9823","cfg","carbNlink_20483_D000"
"17433","G51795VM","9685","cfg","carbNlink_20483_D000"
"17433","G51795VM","9606","cfg","carbNlink_20483_D000"
"17433","G51795VM","5062","cfg","carbNlink_20483_D000"
"17433","G51795VM","4081","cfg","carbNlink_20483_D000"
"17433","G51795VM","3573","cfg","carbNlink_20483_D000"
"2995","G47379VH","88729","cfg","carbNlink_20484_D000"
"2995","G47379VH","77050","cfg","carbNlink_20484_D000"
"2995","G47379VH","43364","cfg","carbNlink_20484_D000"
"2995","G47379VH","40674","cfg","carbNlink_20484_D000"
"2995","G47379VH","38787","cfg","carbNlink_20484_D000"
"2995","G47379VH","35938","cfg","carbNlink_20484_D000"
"2995","G47379VH","12990","cfg","carbNlink_20484_D000"
"2995","G47379VH","9091","cfg","carbNlink_20484_D000"
"2995","G47379VH","9031","cfg","carbNlink_20484_D000"
"2995","G47379VH","7227","cfg","carbNlink_20484_D000"
"2995","G47379VH","4550","cfg","carbNlink_20484_D000"
"2995","G47379VH","4545","cfg","carbNlink_20484_D000"
"2995","G47379VH","4522","cfg","carbNlink_20484_D000"
"2995","G47379VH","4215","cfg","carbNlink_20484_D000"
"2995","G47379VH","4214","cfg","carbNlink_20484_D000"
"2995","G47379VH","4146","cfg","carbNlink_20484_D000"
"2995","G47379VH","3988","cfg","carbNlink_20484_D000"
"2995","G47379VH","3972","cfg","carbNlink_20484_D000"
"2995","G47379VH","3897","cfg","carbNlink_20484_D000"
"2995","G47379VH","3888","cfg","carbNlink_20484_D000"
"2995","G47379VH","3885","cfg","carbNlink_20484_D000"
"2995","G47379VH","3845","cfg","carbNlink_20484_D000"
"2995","G47379VH","3843","cfg","carbNlink_20484_D000"
"2995","G47379VH","3841","cfg","carbNlink_20484_D000"
"2995","G47379VH","3743","cfg","carbNlink_20484_D000"
"2995","G47379VH","3711","cfg","carbNlink_20484_D000"
"2995","G47379VH","3704","cfg","carbNlink_20484_D000"
"2995","G47379VH","3573","cfg","carbNlink_20484_D000"
"17507","G56756FT","32644","cfg","carbNlink_20485_D000"
"17507","G56756FT","9940","cfg","carbNlink_20485_D000"
"17507","G56756FT","9823","cfg","carbNlink_20485_D000"
"17507","G56756FT","9685","cfg","carbNlink_20485_D000"
"17824","G77479VH","55057","cfg","carbNlink_20486_D000"
"17824","G77479VH","7460","cfg","carbNlink_20486_D000"
"17824","G77479VH","7111","cfg","carbNlink_20486_D000"
"17824","G77479VH","7108","cfg","carbNlink_20486_D000"
"17824","G77479VH","7091","cfg","carbNlink_20486_D000"
"17824","G77479VH","6858","cfg","carbNlink_20486_D000"
"17854","G92612ZM","55057","cfg","carbNlink_20487_D000"
"17854","G92612ZM","28909","cfg","carbNlink_20487_D000"
"17854","G92612ZM","7460","cfg","carbNlink_20487_D000"
"17854","G92612ZM","4081","cfg","carbNlink_20487_D000"
"17854","G92612ZM","3988","cfg","carbNlink_20487_D000"
"17854","G92612ZM","3755","cfg","carbNlink_20487_D000"
"17854","G92612ZM","55057","cfg","carbNlink_20488_D000"
"17854","G92612ZM","7460","cfg","carbNlink_20488_D000"
"17854","G92612ZM","7108","cfg","carbNlink_20488_D000"
"17854","G92612ZM","4215","cfg","carbNlink_20488_D000"
"17854","G92612ZM","4214","cfg","carbNlink_20488_D000"
"3018","G20624LQ","93934","cfg","carbNlink_20489_D000"
"3018","G20624LQ","55057","cfg","carbNlink_20489_D000"
"3018","G20624LQ","32644","cfg","carbNlink_20489_D000"
"3018","G20624LQ","10090","cfg","carbNlink_20489_D000"
"3018","G20624LQ","10029","cfg","carbNlink_20489_D000"
"3018","G20624LQ","9913","cfg","carbNlink_20489_D000"
"3018","G20624LQ","9823","cfg","carbNlink_20489_D000"
"3018","G20624LQ","9685","cfg","carbNlink_20489_D000"
"3018","G20624LQ","9606","cfg","carbNlink_20489_D000"
"3018","G20624LQ","9031","cfg","carbNlink_20489_D000"
"3018","G20624LQ","8404","cfg","carbNlink_20489_D000"
"3018","G20624LQ","7460","cfg","carbNlink_20489_D000"
"3018","G20624LQ","7111","cfg","carbNlink_20489_D000"
"3018","G20624LQ","7108","cfg","carbNlink_20489_D000"
"3018","G20624LQ","7091","cfg","carbNlink_20489_D000"
"3018","G20624LQ","4087","cfg","carbNlink_20489_D000"
"3018","G20624LQ","3888","cfg","carbNlink_20489_D000"
"3018","G20624LQ","3883","cfg","carbNlink_20489_D000"
"19156","G23824XF","9823","cfg","carbNlink_20490_D000"
"19156","G23824XF","6850","cfg","carbNlink_20490_D000"
"5744","G57311FK","9685","cfg","carbNlink_20491_D000"
"5744","G57311FK","9606","cfg","carbNlink_20491_D000"
"5744","G57311FK","9031","cfg","carbNlink_20491_D000"
"5744","G57311FK","7460","cfg","carbNlink_20491_D000"
"5744","G57311FK","6850","cfg","carbNlink_20491_D000"
"5744","G57311FK","3649","cfg","carbNlink_20491_D000"
"28752","G67083FT","6858","cfg","carbNlink_20492_D000"
"28753","G38974XL","28909","cfg","carbNlink_20493_D000"
"28753","G38974XL","6858","cfg","carbNlink_20494_D000"
"21382","G01299ER","4615","cfg","carbNlink_20495_D000"
"17763","G80498RN","32644","cfg","carbNlink_20496_D000"
"17763","G80498RN","28909","cfg","carbNlink_20496_D000"
"17763","G80498RN","9940","cfg","carbNlink_20496_D000"
"17763","G80498RN","9823","cfg","carbNlink_20496_D000"
"19212","G05890XZ","55057","cfg","carbNlink_20497_D000"
"19212","G05890XZ","7460","cfg","carbNlink_20497_D000"
"19212","G05890XZ","7111","cfg","carbNlink_20497_D000"
"19212","G05890XZ","7108","cfg","carbNlink_20497_D000"
"19212","G05890XZ","7091","cfg","carbNlink_20497_D000"
"18496","G95589FK","7460","cfg","carbNlink_20498_D000"
"18496","G95589FK","4550","cfg","carbNlink_20498_D000"
"18496","G95589FK","4545","cfg","carbNlink_20498_D000"
"18496","G95589FK","4522","cfg","carbNlink_20498_D000"
"18496","G95589FK","4215","cfg","carbNlink_20498_D000"
"18496","G95589FK","4214","cfg","carbNlink_20498_D000"
"17479","G35528XC","55057","cfg","carbNlink_20500_D000"
"17479","G35528XC","10114","cfg","carbNlink_20500_D000"
"17479","G35528XC","9913","cfg","carbNlink_20500_D000"
"17479","G35528XC","9823","cfg","carbNlink_20500_D000"
"17479","G35528XC","9606","cfg","carbNlink_20500_D000"
"17479","G35528XC","7460","cfg","carbNlink_20500_D000"
"17479","G35528XC","7111","cfg","carbNlink_20500_D000"
"17479","G35528XC","7108","cfg","carbNlink_20500_D000"
"17479","G35528XC","6908","cfg","carbNlink_20500_D000"
"5611","G05108UT","55057","cfg","carbNlink_20501_D000"
"5611","G05108UT","32644","cfg","carbNlink_20501_D000"
"5611","G05108UT","9913","cfg","carbNlink_20501_D000"
"5611","G05108UT","9685","cfg","carbNlink_20501_D000"
"5611","G05108UT","9606","cfg","carbNlink_20501_D000"
"5611","G05108UT","9031","cfg","carbNlink_20501_D000"
"5611","G05108UT","7460","cfg","carbNlink_20501_D000"
"5611","G05108UT","7108","cfg","carbNlink_20501_D000"
"5611","G05108UT","7091","cfg","carbNlink_20501_D000"
"5611","G05108UT","4615","cfg","carbNlink_20501_D000"
"5611","G05108UT","3649","cfg","carbNlink_20501_D000"
"21924","G23376ST","7460","cfg","carbNlink_20503_D000"
"21924","G23376ST","7111","cfg","carbNlink_20503_D000"
"21924","G23376ST","6858","cfg","carbNlink_20503_D000"
"21924","G23376ST","6289","cfg","carbNlink_20503_D000"
"19446","G82725FS","28909","cfg","carbNlink_20504_D000"
"19446","G82725FS","7460","cfg","carbNlink_20505_D000"
"19446","G82725FS","6858","cfg","carbNlink_20505_D000"
"18083","G27139SJ","9606","cfg","carbNlink_20507_D000"
"17767","G17792PO","93934","cfg","carbNlink_20508_D000"
"17767","G17792PO","9913","cfg","carbNlink_20508_D000"
"17767","G17792PO","9606","cfg","carbNlink_20508_D000"
"17767","G17792PO","9031","cfg","carbNlink_20508_D000"
"17767","G17792PO","7460","cfg","carbNlink_20508_D000"
"17767","G17792PO","4932","cfg","carbNlink_20508_D000"
"17767","G17792PO","3649","cfg","carbNlink_20508_D000"
"17767","G17792PO","3068","cfg","carbNlink_20508_D000"
"28754","G44066XU","9606","cfg","carbNlink_20519_D000"
"28755","G74874GJ","9823","cfg","carbNlink_20520_D000"
"28756","G42984GS","9823","cfg","carbNlink_20521_D000"
"28757","G66852CE","9823","cfg","carbNlink_20522_D000"
"28758","G52383QH","9823","cfg","carbNlink_20523_D000"
"28759","G91405ZH","9823","cfg","carbNlink_20524_D000"
"28760","G61620LE","9823","cfg","carbNlink_20525_D000"
"28761","G74681PJ","9823","cfg","carbNlink_20526_D000"
"18975","G29461HI","9823","cfg","carbNlink_20527_D000"
"18245","G98223HN","10036","cfg","carbNlink_20528_D000"
"18245","G98223HN","10026","cfg","carbNlink_20528_D000"
"18245","G98223HN","9913","cfg","carbNlink_20528_D000"
"18245","G98223HN","9823","cfg","carbNlink_20528_D000"
"28762","G39756ZC","9823","cfg","carbNlink_20529_D000"
"19787","G92386GP","9823","cfg","carbNlink_20530_D000"
"28763","G74674RX","9606","cfg","carbNlink_20535_D000"
"36076","G39778RQ","9823","cfg","carbNlink_20542_D000"
"19586","G84908OR","10090","cfg","carbNlink_20543_D000"
"35646","G21257CI","10116","cfg","carbNlink_20545_D000"
"36077","G74429YM","9606","cfg","carbNlink_20546_D000"
"28767","G86881ZW","10116","cfg","carbNlink_20548_D000"
"28767","G86881ZW","9606","cfg","carbNlink_20548_D000"
"28768","G51333KM","10116","cfg","carbNlink_20572_D000"
"28768","G51333KM","10114","cfg","carbNlink_20572_D000"
"18953","G56095ZZ","10116","cfg","carbNlink_20573_D000"
"18953","G56095ZZ","10114","cfg","carbNlink_20573_D000"
"19912","G30447NS","8717","cfg","carbNlink_20579_D000"
"21504","G98894JN","8717","cfg","carbNlink_20580_D000"
"20155","G21219OJ","8717","cfg","carbNlink_20581_D000"
"19626","G95910WJ","8717","cfg","carbNlink_20582_D000"
"20132","G55481KF","8717","cfg","carbNlink_20583_D000"
"20264","G76489QB","8717","cfg","carbNlink_20584_D000"
"19720","G14899VS","8717","cfg","carbNlink_20585_D000"
"20263","G85101OA","8717","cfg","carbNlink_20586_D000"
"1768","G10203DW","32644","cfg","carbNlink_20593_D000"
"1768","G10203DW","9606","cfg","carbNlink_20593_D000"
"18244","G42824AQ","10036","cfg","carbNlink_20596_D000"
"18244","G42824AQ","9606","cfg","carbNlink_20596_D000"
"18602","G20758LC","10036","cfg","carbNlink_20597_D000"
"20027","G87273JO","10029","cfg","carbNlink_20599_D000"
"18281","G32510IZ","10029","cfg","carbNlink_20600_D000"
"19700","G95952ST","10029","cfg","carbNlink_20601_D000"
"17446","G72131JM","10114","cfg","carbNlink_20602_D000"
"17446","G72131JM","10036","cfg","carbNlink_20602_D000"
"17446","G72131JM","10029","cfg","carbNlink_20602_D000"
"17446","G72131JM","9606","cfg","carbNlink_20602_D000"
"17465","G58217PP","32644","cfg","carbNlink_20603_D000"
"17465","G58217PP","10116","cfg","carbNlink_20603_D000"
"17465","G58217PP","10114","cfg","carbNlink_20603_D000"
"17465","G58217PP","10036","cfg","carbNlink_20603_D000"
"17465","G58217PP","10029","cfg","carbNlink_20603_D000"
"17465","G58217PP","9606","cfg","carbNlink_20603_D000"
"28769","G23718VU","9606","cfg","carbNlink_20604_D000"
"17772","G92594VG","10036","cfg","carbNlink_20605_D000"
"17772","G92594VG","10029","cfg","carbNlink_20605_D000"
"17772","G92594VG","9606","cfg","carbNlink_20605_D000"
"28770","G85755BV","10090","cfg","carbNlink_20606_D000"
"18947","G37306TB","9606","cfg","carbNlink_20608_D000"
"17707","G68318SH","12721","cfg","carbNlink_20609_D000"
